:ID,:LABEL,bel:string,involved_genes:string,involved_other:string,species:float
27855,Composite,"composite(p(RGD:""Epo""),p(RGD:""Ifna1""),p(RGD:""Ifna11""),p(RGD:""Ifna2""),p(RGD:""Ifna4""),p(RGD:""Ifna5""),p(RGD:""Ifng""),p(RGD:""Il12a""),p(RGD:""Il12b""),p(RGD:""Il13""),p(RGD:""Il15""),p(RGD:""Il2""),p(RGD:""Il23a""),p(RGD:""Il3""),p(RGD:""Il4""),p(RGD:""Il5""),p(RGD:""Il6""),p(RGD:""Il7""),p(RGD:""LOC100912314""))",Epo;Il15;Il13;Il12b;Il12a;Il23a;Il2;Ifna4;Il4;Ifna5;Il3;Ifna11;Il6;Il5;Ifng;Ifna1;Il7;Ifna2;LOC100912314,,10116.0
27856,Composite,"composite(p(HGNC:""GRM6""),p(HGNC:""GRM7""),p(HGNC:""GRM8""))",GRM7;GRM6;GRM8,,9606.0
27857,Composite,"composite(p(RGD:""Pde1a""),p(RGD:""Pde1b""),p(RGD:""Pde1c""))",Pde1b;Pde1c;Pde1a,,10116.0
27858,Composite,"composite(p(HGNC:""AOC2""),p(HGNC:""AOC3""),p(HGNC:""MAOA""),p(HGNC:""MAOB""))",AOC3;AOC2;MAOB;MAOA,,9606.0
27859,Composite,"composite(p(MGI:""Stat1""),p(MGI:""Stat2""),p(MGI:""Stat4""),p(MGI:""Stat5a""),p(MGI:""Stat5b""),p(MGI:""Stat6""))",Stat5a;Stat5b;Stat6;Stat4;Stat2;Stat1,,10090.0
27860,Composite,"composite(a(CHEBI:""hydrogen peroxide""),a(CHEBI:""hydroxyl""),a(CHEBI:""peroxynitrite""),a(CHEBI:""superoxide""))",,hydroxyl;peroxynitrite;hydrogen peroxide;superoxide,
27861,Composite,"composite(p(HGNC:""MGAM""),p(HGNC:""MGAM2""),p(HGNC:""SI""))",MGAM;MGAM2;SI,,9606.0
27862,Composite,"composite(p(MGI:""Htr2a""),p(MGI:""Htr2b""),p(MGI:""Htr2c""))",Htr2a;Htr2c;Htr2b,,10090.0
27863,Composite,"composite(p(HGNC:""CYP2C19""),p(HGNC:""CYP2E1""),p(HGNC:""CYP2J2""),p(HGNC:""CYP2U1""),p(HGNC:""CYP4A11""),p(HGNC:""CYP4A22""),p(HGNC:""CYP4F8""))",CYP2J2;CYP2U1;CYP4A11;CYP4A22;CYP2E1;CYP2C19;CYP4F8,,9606.0
27864,Composite,"composite(p(MGI:""Elmo1""),p(MGI:""Elmo2""),p(MGI:""Elmo3""))",Elmo3;Elmo2;Elmo1,,10090.0
27865,Composite,"composite(p(HGNC:""RAB5A""),p(HGNC:""RAB5B""),p(HGNC:""RAB5C""))",RAB5B;RAB5C;RAB5A,,9606.0
27866,Composite,"composite(p(RGD:""Hck""),p(RGD:""Lyn""))",Lyn;Hck,,10116.0
27867,Composite,"composite(p(HGNC:""ADK""),p(HGNC:""DCK""),p(HGNC:""NT5C""),p(HGNC:""NT5C1A""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C2""),p(HGNC:""NT5C3A""),p(HGNC:""NT5C3B""),p(HGNC:""NT5E""),p(HGNC:""NT5M""))",NT5C;NT5C3A;NT5C3B;NT5E;NT5C1A;NT5C1B;ADK;NT5M;NT5C2;DCK,,9606.0
27868,Composite,"composite(p(RGD:""Hmgcl""),p(RGD:""Hmgcll1""))",Hmgcl;Hmgcll1,,10116.0
27869,Composite,"composite(p(HGNC:""GNA12""),p(HGNC:""GNA13""),p(HGNC:""GNAI1""),p(HGNC:""GNAI2""),p(HGNC:""GNAI3""),p(HGNC:""GNAO1""),p(HGNC:""GNAS""),p(HGNC:""GNAZ""))",GNA13;GNAO1;GNAZ;GNA12;GNAI3;GNAS;GNAI1;GNAI2,,9606.0
27870,Composite,"composite(p(HGNC:""CD33""),p(SFAM:""PIK3C Class IA Family""))",PIK3C Class IA Family;CD33,,
27871,Composite,"composite(p(HGNC:""ADCY1""),p(HGNC:""ADCY10""),p(HGNC:""ADCY2""),p(HGNC:""ADCY3""),p(HGNC:""ADCY4""),p(HGNC:""ADCY5""),p(HGNC:""ADCY6""),p(HGNC:""ADCY7""),p(HGNC:""ADCY8""),p(HGNC:""ADCY9""))",ADCY10;ADCY9;ADCY4;ADCY3;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;ADCY5,,9606.0
27872,Composite,"composite(p(MGI:""Acaa1a""),p(MGI:""Acaa1b""))",Acaa1b;Acaa1a,,10090.0
27873,Composite,"composite(p(MGI:""Birc2""),p(MGI:""Birc3""))",Birc3;Birc2,,10090.0
27874,Composite,"composite(p(HGNC:""AMPD1""),p(HGNC:""AMPD2""),p(HGNC:""AMPD3""))",AMPD1;AMPD2;AMPD3,,9606.0
27875,Composite,"composite(p(MGI:""Dusp10""),p(MGI:""Dusp16""),p(MGI:""Dusp2""),p(MGI:""Dusp4""),p(MGI:""Dusp5""),p(MGI:""Dusp7""),p(MGI:""Dusp8""),p(MGI:""Dusp9""))",Dusp2;Dusp5;Dusp16;Dusp4;Dusp7;Dusp10;Dusp9;Dusp8,,10090.0
27876,Composite,"composite(a(CHEBI:""choline""),p(MGI:""Chrna7""))",Chrna7,choline,10090.0
27877,Composite,"composite(p(MGI:""Birc2""),p(MGI:""Birc3""),p(MGI:""Birc5""),p(MGI:""Xiap""))",Birc3;Birc2;Xiap;Birc5,,10090.0
27878,Composite,"composite(p(HGNC:""IFNG""),p(HGNC:""TNF""))",IFNG;TNF,,9606.0
27879,Composite,"composite(p(RGD:""LOC100910067""),p(RGD:""Nudt2""))",LOC100910067;Nudt2,,10116.0
27880,Composite,"composite(p(MGI:""Dhdds""),p(MGI:""Nus1""))",Dhdds;Nus1,,10090.0
27881,Composite,"composite(p(FLYBASE:""CG17760""),p(FLYBASE:""CG30054""),p(FLYBASE:""Galphaq""),p(FLYBASE:""Gbeta76C""),p(FLYBASE:""Ggamma30A""))",CG30054;CG17760;Gbeta76C;Ggamma30A;Galphaq,,7227.0
27882,Composite,"composite(p(HGNC:""APP""),p(HGNC:""LAMB1""))",APP;LAMB1,,9606.0
27883,Composite,"composite(p(MGI:""Rars""),p(MGI:""Rars2""))",Rars2;Rars,,10090.0
27884,Composite,"composite(a(PUBCHEM:""3108148""),p(HGNC:""NFE2L2""))",NFE2L2,3108148,9606.0
27885,Composite,"composite(p(RGD:""Atg9a""),p(RGD:""Atg9b""))",Atg9a;Atg9b,,10116.0
27886,Composite,"composite(p(HGNC:""FYN""),p(HGNC:""SRC""))",SRC;FYN,,9606.0
27887,Composite,"composite(p(HGNC:""HDAC6""),p(HGNC:""SNCA""))",HDAC6;SNCA,,9606.0
27888,Composite,"composite(p(HGNC:""GABRR1""),p(HGNC:""GABRR2""),p(HGNC:""GABRR3""))",GABRR3;GABRR2;GABRR1,,9606.0
27889,Composite,"composite(p(FLYBASE:""spo""),p(FLYBASE:""spok""))",spo;spok,,7227.0
27890,Composite,"composite(p(HGNC:""CD33"",pmod(Ph,Y,358)),p(HGNC:""PTPN6""))",PTPN6;CD33,,9606.0
27891,Composite,"composite(p(MGI:""Rora""),p(MGI:""Rorb""),p(MGI:""Rorc""))",Rorc;Rora;Rorb,,10090.0
27892,Composite,"composite(p(MGI:""Gadd45a""),p(MGI:""Gadd45b""),p(MGI:""Gadd45g""))",Gadd45g;Gadd45b;Gadd45a,,10090.0
27893,Composite,"composite(p(HGNC:""PTEN""),p(HGNC:""TFEB""))",PTEN;TFEB,,9606.0
27894,Composite,"composite(p(HGNC:""CYBA""),p(HGNC:""NCF1""),p(HGNC:""NCF2""),p(HGNC:""NCF4""),p(HGNC:""NOX1""))",NCF1;NCF2;NCF4;CYBA;NOX1,,9606.0
27895,Composite,"composite(p(RGD:""Grin1""),p(RGD:""Grin2a""),p(RGD:""Grin2b""),p(RGD:""Grin2c""),p(RGD:""Grin2d""))",Grin2a;Grin1;Grin2d;Grin2c;Grin2b,,10116.0
27896,Composite,"composite(p(MGI:""Cyp4a10""),p(MGI:""Cyp4a12a""),p(MGI:""Cyp4a12b""),p(MGI:""Cyp4a14""),p(MGI:""Cyp4a29""),p(MGI:""Cyp4a30b""),p(MGI:""Cyp4a31""),p(MGI:""Cyp4a32""))",Cyp4a12a;Cyp4a29;Cyp4a12b;Cyp4a14;Cyp4a30b;Cyp4a10;Cyp4a32;Cyp4a31,,10090.0
27897,Composite,"composite(p(FPLX:""JAK""),p(HGNC:""STAT3""))",JAK;STAT3,,
27898,Composite,"composite(p(MGI:""Arrb1""),p(MGI:""Arrb2""))",Arrb2;Arrb1,,10090.0
27899,Composite,"composite(p(FLYBASE:""CG1544""),p(FLYBASE:""CG5214""),p(FLYBASE:""CG7430""))",CG5214;CG7430;CG1544,,7227.0
27900,Composite,"composite(p(MGI:""Traf2""),p(MGI:""Traf6""))",Traf6;Traf2,,10090.0
27901,Composite,"composite(p(MGI:""Ggt1""),p(MGI:""Ggt5""),p(MGI:""Ggt6""),p(MGI:""Ggt7""))",Ggt5;Ggt7;Ggt6;Ggt1,,10090.0
27902,Composite,"composite(p(MGI:""Igf1""),p(MGI:""Ins1""),p(MGI:""Ins2""))",Ins1;Ins2;Igf1,,10090.0
27903,Composite,"composite(p(RGD:""Adh1""),p(RGD:""Adh4""),p(RGD:""Adh5""),p(RGD:""Adh6""),p(RGD:""Adh7""))",Adh4;Adh1;Adh7;Adh6;Adh5,,10116.0
27904,Composite,"composite(p(RGD:""Eno1""),p(RGD:""Eno2""),p(RGD:""Eno3""),p(RGD:""Eno4""),p(RGD:""LOC100911625""))",LOC100911625;Eno1;Eno3;Eno2;Eno4,,10116.0
27905,Composite,"composite(p(RGD:""Mir181a-1""),p(RGD:""Mir181a2""),p(RGD:""Mir181b1""),p(RGD:""Mir181b2""),p(RGD:""Mir181c""),p(RGD:""Mir181d""))",Mir181a-1;Mir181c;Mir181a2;Mir181b2;Mir181d;Mir181b1,,10116.0
27906,Composite,"composite(a(MESH:""Amyloid beta-Peptides""),a(PUBCHEM:""160718443""))",,Amyloid beta-Peptides;160718443,
27907,Composite,"composite(p(HGNC:""VIPR1""),p(HGNC:""VIPR2""))",VIPR1;VIPR2,,9606.0
27908,Composite,"composite(p(MGI:""Rbl1""),p(MGI:""Rbl2""))",Rbl2;Rbl1,,10090.0
27909,Composite,"composite(p(MGI:""Mob1a""),p(MGI:""Mob1b""))",Mob1a;Mob1b,,10090.0
27910,Composite,"composite(complex(GO:""Ragulator complex""),p(HGNC:""TFEB""))",TFEB,Ragulator complex,9606.0
27911,Composite,"composite(p(HGNC:""U2AF1""),p(HGNC:""U2AF1L4""),p(HGNC:""U2AF1L5""))",U2AF1L5;U2AF1;U2AF1L4,,9606.0
27912,Composite,"composite(p(RGD:""Jag1""),p(RGD:""Jag2""))",Jag2;Jag1,,10116.0
27913,Composite,"composite(p(FLYBASE:""Marf""),p(FLYBASE:""fzo""))",fzo;Marf,,7227.0
27914,Composite,"composite(p(RGD:""Col1a1""),p(RGD:""Col1a2""),p(RGD:""NEWGENE_621351""))",Col1a2;NEWGENE_621351;Col1a1,,10116.0
27915,Composite,"composite(p(MGI:""Plcb1""),p(MGI:""Plcb2""),p(MGI:""Plcb3""),p(MGI:""Plcb4""))",Plcb4;Plcb3;Plcb2;Plcb1,,10090.0
27916,Composite,"composite(p(HGNC:""ATF2""),p(HGNC:""ATF4""),p(HGNC:""ATF6B""),p(HGNC:""CREB1""),p(HGNC:""CREB3""),p(HGNC:""CREB3L1""),p(HGNC:""CREB3L2""),p(HGNC:""CREB3L3""),p(HGNC:""CREB3L4""),p(HGNC:""CREB5""))",ATF2;CREB3;CREB1;ATF6B;CREB3L3;CREB3L4;CREB3L1;CREB3L2;ATF4;CREB5,,9606.0
27917,Composite,"composite(p(RGD:""Il6r""),p(RGD:""Il6st""))",Il6st;Il6r,,10116.0
27918,Composite,"composite(p(RGD:""Vnn1""),p(RGD:""Vnn3""))",Vnn1;Vnn3,,10116.0
27919,Composite,"composite(p(HGNC:""ALOX15""),p(HGNC:""ALOX15B""))",ALOX15;ALOX15B,,9606.0
27920,Composite,"composite(p(RGD:""Cxcl1""),p(RGD:""Cxcl2""),p(RGD:""Cxcl3""))",Cxcl1;Cxcl2;Cxcl3,,10116.0
27921,Composite,"composite(p(HGNC:""DRD3""),p(HGNC:""DRD4""))",DRD3;DRD4,,9606.0
27922,Composite,"composite(p(HGNC:""CHRNA3""),p(HGNC:""CHRNA4""),p(HGNC:""CHRNA6""),p(HGNC:""CHRNA7""),p(HGNC:""CHRNB2""),p(HGNC:""CHRNB4""))",CHRNB2;CHRNA3;CHRNB4;CHRNA4;CHRNA7;CHRNA6,,9606.0
27923,Composite,"composite(p(RGD:""Epha1""),p(RGD:""Epha2""),p(RGD:""Epha3""),p(RGD:""Epha4""),p(RGD:""Epha5""),p(RGD:""Epha6""),p(RGD:""Epha7""),p(RGD:""Epha8""))",Epha4;Epha5;Epha6;Epha7;Epha8;Epha1;Epha2;Epha3,,10116.0
27924,Composite,"composite(p(MGI:""Stim1""),p(MGI:""Stim2""))",Stim2;Stim1,,10090.0
27925,Composite,"composite(p(FLYBASE:""CG6036""),p(FLYBASE:""alph""))",CG6036;alph,,7227.0
27926,Composite,"composite(p(RGD:""Pdha1""),p(RGD:""Pdha2""),p(RGD:""Pdhb""))",Pdha1;Pdha2;Pdhb,,10116.0
27927,Composite,"composite(p(HGNC:""CEL""),p(HGNC:""LIPA""))",CEL;LIPA,,9606.0
27928,Composite,"composite(p(HGNC:""TRAF3""),p(HGNC:""TRAF5""))",TRAF3;TRAF5,,9606.0
27929,Composite,"composite(p(RGD:""Uts2""),p(RGD:""Uts2b""))",Uts2b;Uts2,,10116.0
27930,Composite,"composite(p(HGNC:""PKN1""),p(HGNC:""PKN2""),p(HGNC:""PKN3""))",PKN3;PKN2;PKN1,,9606.0
27931,Composite,"composite(p(RGD:""Il19""),p(RGD:""Il20""),p(RGD:""Il24""))",Il20;Il24;Il19,,10116.0
27932,Composite,"composite(p(RGD:""Adra1a""),p(RGD:""Adra1b""),p(RGD:""Adra1d""),p(RGD:""Adra2a""),p(RGD:""Adra2b""),p(RGD:""Adra2c""),p(RGD:""Adrb1""),p(RGD:""Adrb2""),p(RGD:""Adrb3""))",Adra2a;Adra1b;Adra2c;Adra1a;Adra2b;Adrb3;Adra1d;Adrb2;Adrb1,,10116.0
27933,Composite,"composite(p(MGI:""Anapc1""),p(MGI:""Anapc10""),p(MGI:""Anapc11""),p(MGI:""Anapc2""),p(MGI:""Anapc4""),p(MGI:""Anapc5""),p(MGI:""Anapc7""),p(MGI:""Cdc16""),p(MGI:""Cdc23""),p(MGI:""Cdc26""),p(MGI:""Cdc27""))",Anapc11;Anapc10;Anapc7;Anapc5;Cdc16;Cdc27;Cdc26;Anapc4;Anapc1;Cdc23;Anapc2,,10090.0
27934,Composite,"composite(p(RGD:""Itga2b""),p(RGD:""Itgav""),p(RGD:""Itgb3""))",Itga2b;Itgb3;Itgav,,10116.0
27935,Composite,"composite(p(HGNC:""ICAM1""),p(HGNC:""ICAM2""))",ICAM2;ICAM1,,9606.0
27936,Composite,"composite(p(HGNC:""ASAP1""),p(HGNC:""ASAP2""),p(HGNC:""ASAP3""))",ASAP3;ASAP1;ASAP2,,9606.0
27937,Composite,"composite(p(HGNC:""MEF2A""),p(HGNC:""MEF2C""))",MEF2A;MEF2C,,9606.0
27938,Composite,"composite(p(MGI:""Tkt""),p(MGI:""Tktl1""),p(MGI:""Tktl2""))",Tktl1;Tktl2;Tkt,,10090.0
27939,Composite,"composite(p(HGNC:""MAPKAPK2""),p(HGNC:""MAPKAPK3""))",MAPKAPK3;MAPKAPK2,,9606.0
27940,Composite,"composite(p(RGD:""Gyg1""),p(RGD:""Gys1""),p(RGD:""Gys2""))",Gys1;Gys2;Gyg1,,10116.0
27941,Composite,"composite(p(RGD:""Hexa""),p(RGD:""Hexb""))",Hexa;Hexb,,10116.0
27942,Composite,"composite(p(HGNC:""ACVR1""),p(HGNC:""ACVR1B""))",ACVR1;ACVR1B,,9606.0
27943,Composite,"composite(p(HGNC:""TBC1D15""),p(HGNC:""TBC1D17""))",TBC1D17;TBC1D15,,9606.0
27944,Composite,"composite(p(RGD:""Fgr""),p(RGD:""Hck""),p(RGD:""Lyn""),p(RGD:""Src""))",Fgr;Lyn;Hck;Src,,10116.0
27945,Composite,"composite(p(HGNC:""JAG1""),p(HGNC:""JAG2""))",JAG2;JAG1,,9606.0
27946,Composite,"composite(p(MGI:""Pim1""),p(MGI:""Pim2""))",Pim1;Pim2,,10090.0
27947,Composite,"composite(p(MGI:""Camk2a""),p(MGI:""Camk2b""),p(MGI:""Camk2d""),p(MGI:""Camk2g""))",Camk2d;Camk2b;Camk2a;Camk2g,,10090.0
27948,Composite,"composite(p(MGI:""Mars""),p(MGI:""Mars2""))",Mars;Mars2,,10090.0
27949,Composite,"composite(p(HGNC:""ADORA1""),p(HGNC:""ADRB2""),p(HGNC:""CHRM1""),p(HGNC:""CHRM2""),p(HGNC:""DRD2""),p(HGNC:""EDNRA""),p(HGNC:""FFAR2""),p(HGNC:""GABBR1""),p(HGNC:""GABBR2""),p(HGNC:""GHSR""),p(HGNC:""HCAR1""),p(HGNC:""HCAR2""),p(HGNC:""HCAR3""),p(HGNC:""HTR1A""),p(HGNC:""HTR1B""),p(HGNC:""HTR1D""),p(HGNC:""HTR1E""),p(HGNC:""HTR1F""),p(HGNC:""NPY1R""),p(HGNC:""OXTR""),p(HGNC:""PTGER3""),p(HGNC:""SSTR1""),p(HGNC:""SSTR2""),p(HGNC:""SSTR5""),p(HGNC:""SUCNR1""))",CHRM2;OXTR;CHRM1;SUCNR1;PTGER3;ADRB2;HCAR2;HCAR3;EDNRA;HCAR1;ADORA1;FFAR2;DRD2;GABBR2;GHSR;GABBR1;HTR1E;HTR1F;HTR1D;HTR1A;NPY1R;HTR1B;SSTR1;SSTR2;SSTR5,,9606.0
27950,Composite,"composite(p(MGI:""Gm5741""),p(MGI:""Gnaq""),p(MGI:""Gnb1""),p(MGI:""Gnb2""),p(MGI:""Gnb3""),p(MGI:""Gnb4""),p(MGI:""Gnb5""),p(MGI:""Gng10""),p(MGI:""Gng11""),p(MGI:""Gng12""),p(MGI:""Gng13""),p(MGI:""Gng2""),p(MGI:""Gng3""),p(MGI:""Gng4""),p(MGI:""Gng5""),p(MGI:""Gng5-ps""),p(MGI:""Gng7""),p(MGI:""Gng8""),p(MGI:""Gngt1""),p(MGI:""Gngt2""))",Gngt1;Gngt2;Gng10;Gm5741;Gng5-ps;Gng3;Gng2;Gng5;Gng4;Gnaq;Gnb2;Gng7;Gnb1;Gnb4;Gnb3;Gng8;Gnb5;Gng11;Gng12;Gng13,,10090.0
27951,Composite,"composite(p(MGI:""Brs3""),p(MGI:""Grpr""),p(MGI:""Nmbr""))",Nmbr;Brs3;Grpr,,10090.0
27952,Composite,"composite(p(HGNC:""MIR7-1""),p(HGNC:""MIR7-2""),p(HGNC:""MIR7-3""))",MIR7-3;MIR7-2;MIR7-1,,9606.0
27953,Composite,"composite(p(RGD:""LOC100911485""),p(RGD:""Mfn2""))",Mfn2;LOC100911485,,10116.0
27954,Composite,"composite(p(MGI:""Gpr35""),p(MGI:""Lpar4""),p(MGI:""Lpar6""),p(MGI:""P2ry1""),p(MGI:""P2ry10""),p(MGI:""P2ry10b""),p(MGI:""P2ry13""),p(MGI:""P2ry14""),p(MGI:""P2ry2""),p(MGI:""P2ry4""),p(MGI:""P2ry6""))",P2ry10;Lpar6;P2ry13;P2ry6;P2ry4;P2ry14;Gpr35;P2ry2;P2ry1;P2ry10b;Lpar4,,10090.0
27955,Composite,"composite(p(HGNC:""GUSB""),p(HGNC:""KL""))",KL;GUSB,,9606.0
27956,Composite,"composite(p(RGD:""Pla2g10""),p(RGD:""Pla2g12a""),p(RGD:""Pla2g12b""),p(RGD:""Pla2g1b""),p(RGD:""Pla2g2a""),p(RGD:""Pla2g2c""),p(RGD:""Pla2g2d""),p(RGD:""Pla2g2f""),p(RGD:""Pla2g3""),p(RGD:""Pla2g4a""),p(RGD:""Pla2g4b""),p(RGD:""Pla2g4c""),p(RGD:""Pla2g4cl1""),p(RGD:""Pla2g4d""),p(RGD:""Pla2g4e""),p(RGD:""Pla2g4f""),p(RGD:""Pla2g5""),p(RGD:""Pla2g6""))",Pla2g2d;Pla2g4f;Pla2g2f;Pla2g2a;Pla2g4c;Pla2g4b;Pla2g1b;Pla2g2c;Pla2g4e;Pla2g4d;Pla2g4a;Pla2g12b;Pla2g12a;Pla2g10;Pla2g5;Pla2g4cl1;Pla2g3;Pla2g6,,10116.0
27957,Composite,"composite(p(RGD:""LOC102554659""),p(RGD:""Lama1""),p(RGD:""Lama2""),p(RGD:""Lama3""),p(RGD:""Lama4""),p(RGD:""Lama5""),p(RGD:""Lamb1""),p(RGD:""Lamb2""),p(RGD:""Lamb3""),p(RGD:""Lamc1""),p(RGD:""Lamc2""),p(RGD:""Lamc3""))",Lama5;Lama1;Lamb2;Lamc3;Lama2;Lamb3;Lama3;Lama4;Lamc1;Lamb1;Lamc2;LOC102554659,,10116.0
27958,Composite,"composite(p(HGNC:""PRKCI""),p(HGNC:""PRKCZ""))",PRKCI;PRKCZ,,9606.0
27959,Composite,"composite(p(RGD:""Cks1b""),p(RGD:""Cks2""))",Cks2;Cks1b,,10116.0
27960,Composite,"composite(p(MGI:""Blvra""),p(MGI:""Blvrb""))",Blvrb;Blvra,,10090.0
27961,Composite,"composite(p(HGNC:""IQGAP1""),p(HGNC:""IQGAP2""),p(HGNC:""IQGAP3""))",IQGAP1;IQGAP2;IQGAP3,,9606.0
27962,Composite,"composite(p(HGNC:""GPX1""),p(HGNC:""GPX2""),p(HGNC:""GPX3""),p(HGNC:""GPX4""),p(HGNC:""GPX5""),p(HGNC:""GPX6""),p(HGNC:""GPX7""),p(HGNC:""GPX8""),p(HGNC:""GSR""),p(HGNC:""TXNDC12""))",GPX2;GPX1;GPX4;GPX3;GPX6;GPX5;GSR;GPX8;GPX7;TXNDC12,,9606.0
27963,Composite,"composite(p(MGI:""Kcne2""),p(MGI:""Kcnq1""))",Kcnq1;Kcne2,,10090.0
27964,Composite,"composite(p(HGNC:""DHRS4""),p(HGNC:""DHRS4L1""),p(HGNC:""DHRS4L2""))",DHRS4L1;DHRS4L2;DHRS4,,9606.0
27965,Composite,"composite(p(HGNC:""CYP1A1""),p(HGNC:""CYP1A2""),p(HGNC:""CYP26A1""),p(HGNC:""CYP26B1""),p(HGNC:""CYP26C1""),p(HGNC:""CYP2A6""),p(HGNC:""CYP2B6""),p(HGNC:""CYP2C18""),p(HGNC:""CYP2C8""),p(HGNC:""CYP2C9""),p(HGNC:""CYP2S1""),p(HGNC:""CYP3A4""),p(HGNC:""CYP3A5""),p(HGNC:""CYP3A7""),p(HGNC:""CYP3A7""))",CYP3A4;CYP2C18;CYP3A5;CYP3A7;CYP26A1;CYP2C9;CYP26B1;CYP2A6;CYP2C8;CYP26C1;CYP2B6;CYP2S1;CYP1A2;CYP1A1,,9606.0
27966,Composite,"composite(p(HGNC:""NT5C""),p(HGNC:""NT5C1A""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C2""),p(HGNC:""NT5C3A""),p(HGNC:""NT5C3B""),p(HGNC:""NT5M""),p(HGNC:""TK1""),p(HGNC:""TK2""))",NT5C;NT5C3A;NT5C3B;NT5C1A;NT5C1B;NT5M;TK2;TK1;NT5C2,,9606.0
